,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
519,3743.2896,31.6408,-120.982,222160.05,-8,Federal
520,3797.1572,31.6353,-121.127,231170.86,-8,Federal
521,3869.1987,31.6335,-120.087,184266.8,-8,Federal
522,3722.0027,31.6425,-119.673,173735.44,-8,Federal
523,3987.345,31.6348,-121.476,253425.6,-8,Federal
524,2188.0554,31.6383,-118.711,131495.33,-8,Federal
525,4061.6577,31.636,-121.565,259336.5,-8,Federal
526,4006.368,31.6477,-121.386,246455.73,-8,Federal
527,3680.577,31.6371,-119.541,166155.36,-8,Federal
528,1624.8275,31.6584,-118.376,126589.81,-8,Federal
529,1782.6854,31.646,-119.34,154114.52,-8,Federal
530,2352.5515,31.6539,-118.65,128736.67,-8,Federal
531,4044.7617,31.648,-120.408,193418.58,-8,Federal
532,3785.3948,31.6505,-121.139,230606.1,-8,Federal
533,1418.6367,31.6403,-118.859,134822.66,-8,Federal
534,3700.5735,31.6523,-121.017,223168.16,-8,Federal
535,2014.0033,31.6539,-118.429,126999.88,-8,Federal
536,3955.8784,31.6565,-121.444,249580.83,-8,Federal
537,1617.5271,31.6444,-119.008,139295.22,-8,Federal
538,3606.4802,31.6579,-120.872,214477.17,-8,Federal
539,3948.3552,31.6637,-120.728,206356.39,-8,Federal
540,4046.6494,31.6623,-120.423,192576.98,-8,Federal
541,3856.4058,31.6589,-121.196,233421.22,-8,Federal
542,3732.3528,31.6613,-120.85,212971.73,-8,Federal
543,3928.9065,31.6711,-121.545,255272.23,-8,Federal
544,3695.218,31.6725,-119.95,176597.58,-8,Federal
545,3680.1587,31.6635,-119.622,168851.31,-8,Federal
546,3741.493,31.6616,-120.016,179362.44,-8,Federal
547,3752.6104,31.6755,-120.033,178324.9,-8,Federal
548,3525.0916,31.6761,-120.863,212336.6,-8,Federal
549,2007.4209,31.6689,-118.784,129789.04,-8,Federal
550,2201.8572,31.6724,-118.612,126166.94,-8,Federal
551,3800.6348,31.6825,-119.758,172021.06,-8,Federal
552,1932.986,31.6868,-118.793,128098.68,-8,Federal
553,3838.7075,31.674,-121.208,232919.67,-8,Federal
554,1673.9215,31.6781,-119.025,136518.28,-8,Federal
555,2458.357,31.6765,-119.403,154740.22,-8,Federal
556,4014.05,31.6836,-121.563,255558.5,-8,Federal
557,1771.2834,31.6876,-118.818,128669.07,-8,Federal
558,3836.31,31.6773,-121.186,231262.55,-8,Federal
559,2255.23,31.6896,-118.695,125618.05,-8,Federal
560,3663.0,31.6917,-119.671,169417.19,-8,Federal
561,3664.5708,31.6774,-120.963,217837.8,-8,Federal
562,1728.0962,31.6838,-119.071,137797.72,-8,Federal
563,3810.1743,31.6896,-120.776,206427.12,-8,Federal
564,3751.4565,31.6874,-119.715,170893.47,-8,Federal
565,3997.4646,31.6845,-121.367,242261.64,-8,Federal
566,3994.5852,31.6863,-120.171,181163.11,-8,Federal
567,4036.4045,31.6868,-120.373,188130.22,-8,Federal
568,1331.5527,31.686,-118.943,132694.3,-8,Federal
569,3797.3054,31.6973,-119.771,170582.22,-8,Federal
570,4037.8596,31.6974,-120.411,188571.14,-8,Federal
571,3816.1892,31.7001,-120.085,177174.8,-8,Federal
572,1542.3258,31.6891,-118.841,129148.79,-8,Federal
573,3931.1418,31.6902,-121.448,247202.72,-8,Federal
574,2794.4844,31.6934,-119.437,155162.16,-8,Federal
575,1873.3098,31.7065,-118.587,122108.77,-8,Federal
576,3631.755,31.6937,-119.65,167966.66,-8,Federal
577,1500.2239,31.6964,-119.142,139648.36,-8,Federal
578,3515.108,31.7022,-119.728,169437.64,-8,Federal
579,1532.4061,31.7035,-119.198,141572.52,-8,Federal
580,2238.5696,31.7074,-118.706,123901.25,-8,Federal
581,3995.7046,31.7038,-120.164,179112.34,-8,Federal
582,3738.1533,31.7109,-120.746,202886.17,-8,Federal
583,3806.9873,31.7028,-121.484,248665.81,-8,Federal
584,4037.7227,31.7115,-120.425,187734.39,-8,Federal
585,2520.3284,31.7111,-119.437,153606.44,-8,Federal
586,4027.4922,31.7144,-120.303,182681.11,-8,Federal
587,3633.9807,31.7031,-119.52,159227.19,-8,Federal
588,3570.0728,31.7142,-119.598,163080.73,-8,Federal
589,4030.7654,31.7178,-120.282,181572.31,-8,Federal
590,3824.7017,31.7156,-120.504,190716.83,-8,Federal
591,3874.7812,31.7215,-121.635,257769.73,-8,Federal
592,1501.7198,31.7139,-119.288,145114.92,-8,Federal
593,3996.4045,31.7324,-120.397,184496.12,-8,Federal
594,1820.0941,31.7208,-118.624,121022.52,-8,Federal
595,3761.6519,31.7336,-121.261,231394.94,-8,Federal
596,3544.328,31.7288,-120.737,200760.36,-8,Federal
597,1235.8629,31.7331,-119.232,140445.19,-8,Federal
598,1572.8319,31.7319,-119.254,141679.77,-8,Federal
599,3897.3557,31.724,-121.451,244783.1,-8,Federal
600,1723.0948,31.7331,-119.152,136549.47,-8,Federal
601,3185.2175,31.7362,-119.503,155379.83,-8,Federal
602,3707.6301,31.7414,-119.808,166327.05,-8,Federal
603,3995.0754,31.7424,-120.333,180955.22,-8,Federal
604,1833.0216,31.7377,-118.612,118999.625,-8,Federal
605,3661.348,31.7362,-121.015,215783.4,-8,Federal
606,3711.9177,31.7442,-119.909,167957.7,-8,Federal
607,3790.6018,31.7383,-121.627,255968.44,-8,Federal
608,1543.3143,31.7446,-118.867,124091.33,-8,Federal
609,2760.306,31.7375,-119.482,153991.66,-8,Federal
610,3730.3115,31.7379,-121.116,221834.83,-8,Federal
611,3790.6018,31.7383,-121.627,255968.44,-8,Federal
612,1846.3958,31.7387,-118.824,123419.12,-8,Federal
613,1890.1239,31.7403,-118.681,119844.586,-8,Federal
614,1466.2775,31.7442,-119.332,144714.88,-8,Federal
615,2221.1895,31.7389,-119.461,152608.08,-8,Federal
616,1600.311,31.7453,-118.441,116873.17,-8,Federal
617,1464.3594,31.7521,-118.957,126413.805,-8,Federal
618,1833.0216,31.7377,-118.612,118999.625,-8,Federal
619,3752.1812,31.751,-119.865,166312.83,-8,Federal
620,3985.41,31.7466,-120.411,183654.31,-8,Federal
621,3790.6592,31.741,-121.602,253995.48,-8,Federal
622,3714.9639,31.7486,-121.273,230966.17,-8,Federal
623,3740.1975,31.7475,-121.051,217006.14,-8,Federal
624,2058.4,31.7463,-118.464,116807.93,-8,Federal
625,4009.2512,31.7558,-120.248,176459.08,-8,Federal
626,1878.6927,31.761,-118.526,115505.98,-8,Federal
627,1517.3323,31.7516,-118.317,116622.72,-8,Federal
628,3138.184,31.7621,-120.842,203442.69,-8,Federal
629,3965.4949,31.7584,-120.544,188379.38,-8,Federal
630,3678.4392,31.7636,-121.285,230553.86,-8,Federal
631,1568.093,31.7607,-119.323,142731.5,-8,Federal
632,3950.7122,31.7724,-120.142,171240.16,-8,Federal
633,3723.6992,31.7698,-121.242,227239.03,-8,Federal
634,3668.0293,31.7663,-119.88,164955.94,-8,Federal
635,3731.2935,31.7708,-121.609,252312.27,-8,Federal
636,1564.0573,31.7672,-118.967,125256.06,-8,Federal
637,1493.8217,31.7722,-119.423,147472.2,-8,Federal
