,water_depth,latitude,longitude,distance_to_shore,timezone,jurisdiction
616,3170.2295,39.2535,-124.606,68016.375,-8,Federal
617,1517.5492,39.249,-124.282,40774.113,-8,Federal
618,3245.325,39.2484,-125.119,111998.67,-8,Federal
619,4311.774,39.2471,-126.954,248918.6,-8,Federal
620,1365.9725,39.2593,-124.263,38890.348,-8,Federal
621,4306.9326,39.2568,-126.806,237146.77,-8,Federal
622,2459.413,39.2551,-124.463,55830.41,-8,Federal
623,3974.4963,39.2641,-126.032,180734.75,-8,Federal
624,3409.8914,39.2655,-125.434,138905.66,-8,Federal
625,2698.8462,39.2657,-124.505,59194.74,-8,Federal
626,1264.098,39.2684,-124.244,37049.87,-8,Federal
627,1465.556,39.2663,-124.284,40459.605,-8,Federal
628,1365.9725,39.2593,-124.263,38890.348,-8,Federal
629,3084.4194,39.2606,-125.225,120972.72,-8,Federal
630,3752.56,39.2743,-125.738,160733.0,-8,Federal
631,3639.7588,39.267,-125.614,153634.9,-8,Federal
632,4174.714,39.2622,-126.578,219768.98,-8,Federal
633,132.1109,39.2687,-123.9,8434.864,-8,Federal
634,4013.3496,39.2629,-126.138,188091.19,-8,Federal
635,3402.9658,39.2737,-125.414,137118.31,-8,Federal
636,135.583,39.2729,-123.912,9409.146,-8,Federal
637,2959.631,39.2813,-124.731,78315.086,-8,Federal
638,4291.734,39.2738,-126.843,239061.27,-8,Federal
639,3556.7068,39.2825,-125.544,148249.73,-8,Federal
640,2962.3552,39.2758,-124.854,88936.76,-8,Federal
641,946.9055,39.2845,-124.155,29166.258,-8,Federal
642,4174.363,39.2827,-126.567,217791.02,-8,Federal
643,4063.64,39.2897,-126.192,190134.47,-8,Federal
644,99.8742,39.2814,-123.847,3765.9463,-8,California
645,4035.736,39.28,-126.224,193015.02,-8,Federal
646,3038.9062,39.276,-124.71,76575.19,-8,Federal
647,4064.7446,39.2903,-126.17,188544.08,-8,Federal
648,4125.6636,39.2882,-126.367,202770.06,-8,Federal
649,3601.0615,39.2969,-125.562,148126.66,-8,Federal
650,3172.496,39.2857,-125.123,111977.7,-8,Federal
651,3273.7341,39.2829,-125.081,108385.766,-8,Federal
652,3663.81,39.3006,-125.624,151606.72,-8,Federal
653,3040.2883,39.2894,-125.207,119181.695,-8,Federal
654,1483.5555,39.284,-124.286,40225.77,-8,Federal
655,3131.9011,39.2866,-125.248,122731.53,-8,Federal
656,3856.1746,39.3035,-125.907,169578.86,-8,Federal
657,3125.102,39.2994,-124.631,69539.555,-8,Federal
658,3089.7366,39.3084,-124.611,67742.805,-8,Federal
659,3078.5442,39.2957,-125.144,113714.24,-8,Federal
660,3639.077,39.3054,-125.601,149819.72,-8,Federal
661,670.2703,39.3014,-124.081,22518.473,-8,Federal
662,4076.4805,39.2977,-126.221,191686.55,-8,Federal
663,2890.311,39.3062,-124.835,87038.23,-8,Federal
664,426.9348,39.3062,-123.999,15553.792,-8,Federal
665,3816.0698,39.3129,-125.835,164131.9,-8,Federal
666,4148.3022,39.3057,-126.379,202603.64,-8,Federal
667,3871.462,39.3189,-125.923,169583.92,-8,Federal
668,4154.422,39.3219,-126.167,186325.84,-8,Federal
669,3987.2615,39.3182,-126.029,176881.16,-8,Federal
670,2814.272,39.3267,-124.572,64270.176,-8,Federal
671,3059.9443,39.3143,-125.145,113697.22,-8,Federal
672,3987.2615,39.3182,-126.029,176881.16,-8,Federal
673,682.6286,39.3231,-124.087,22590.805,-8,Federal
674,3741.2036,39.3254,-125.538,144415.53,-8,Federal
675,4326.322,39.3288,-126.878,238953.8,-8,Federal
676,3233.7043,39.3386,-125.085,108446.93,-8,Federal
677,4074.8022,39.3399,-126.352,198624.6,-8,Federal
678,2847.098,39.343,-124.837,87062.086,-8,Federal
679,2789.2595,39.3373,-124.817,85348.61,-8,Federal
680,810.816,39.3401,-124.128,25960.385,-8,Federal
681,2206.6697,39.3421,-124.472,55601.184,-8,Federal
682,4194.46,39.3514,-126.639,219482.11,-8,Federal
683,4051.5928,39.3408,-126.326,196663.86,-8,Federal
